S_a,S_q,S_sk,S_ku,S_z,S_10z,S_v,S_p,S_mean,S_sc,S_2a,S_3a,S_dr,S_dq,S_dq6,S_bi,S_ci,S_vi,S_pk,S_vk,S_k,S_dc0-5,S_dc5-10,S_dc10-50,S_dc50-95,S_dc50-100,S_ds,S_td,S_tdi,S_rw,S_rwi,S_hw,S_fd,S_cl20,S_cl37,S_tr20,S_tr37
92.64059201555969,113.9220892732749,0.45300118360957725,2.894097979554805,799.5469086956639,2634.154233031995,-297.62784183117583,501.9190668644881,195.6025059191456,85314.98327369911,25.0,111319311.84494935,445277147.37979734,89.97659776883836,89.97865884281192,0.5704937550327513,1.6961747208457139,0.08501175632691173,123.51377205293811,68.01366557226802,295.8323562173956,302.228731486961,43.1755330695658,171.10303846087209,153.5130064695675,283.03960567826505,172.4,135.0,0.4258466765048865,2.490234375,0.05247236113271981,0.830078125,2.4740268848316314,0.013810679320049757,0.013810679320049757,32.40193865562364,181.01933598375615
283.403564049935,350.22710932374815,0.25433134765574417,2.735738843414893,1984.2764921408818,6190.929363896525,-907.1177663352428,1077.158725805639,539.7586697730685,73190.71917312118,25.0,122323452.31306238,489293709.25224954,89.98056534196206,89.97921526368172,0.5752088493092927,1.6666384542233312,0.09699541084561975,362.6849587287988,225.5224688531038,962.3740986883273,468.28925214524816,146.8364604184253,480.19491109809337,547.6603118308833,888.955868479115,125.32,90.0,0.18116012873991336,2.490234375,0.028591463689794424,1.66015625,2.307239326010076,0.013810679320049757,0.013810679320049757,127.10407857952637,53.930259588065084
84.16370338569756,105.15640211620652,0.17021565171561356,3.278354007661157,890.088166703155,2175.9241714406357,-313.62827462005623,576.4598920830988,224.2630044001838,32552.521746360555,25.0,18708796.704146158,74835086.81658463,89.94608873060973,89.9453804252277,0.6038611319568529,1.5787263776528995,0.10777995415759252,113.42177069041908,109.20600967456001,289.27865417852536,402.3198513498261,42.72423200175143,133.51322500547326,160.21587000656788,311.53085834610425,161.8,90.0,0.447490367625791,4.98046875,0.024417713597747713,2.490234375,2.327346625033208,0.013810679320049757,0.013810679320049757,110.67815375155183,166.52494057573065
404.0860634129709,488.62817145041856,-0.030754716791491003,2.3056190580667173,2362.7193756677234,6932.833758437837,-1128.8570769028827,1233.8622987648405,729.1710872321445,41245.83571616455,25.0,73677131.12574917,294708424.5029967,89.97681014497779,89.97132803955617,0.5938969184875933,1.60114150122402,0.09548106433260302,344.5865469393141,314.09192915166796,1311.309253495586,411.1131713661837,160.66491754540516,633.20879267895,836.402658986374,1157.7324940771844,99.44,90.0,0.41548588346613763,2.490234375,0.03488396290731,2.490234375,2.2288489698985368,0.013810679320049757,0.013810679320049757,81.72313047481386,43.70756549041763
486.3216557370281,595.6438239102079,0.49172582094002343,2.655495340594048,3148.3360180460577,10610.595865173314,-1249.172256618459,1899.163761427599,828.8946191232033,110254.59635593292,25.0,234544951.5472491,938179706.1889964,89.98517655866296,89.98503183221148,0.5643721287207639,1.7181128725225472,0.07972051373012567,700.0274614076167,279.3437392216097,1401.0095280304952,843.7540528363436,201.4935051549478,963.3908215220938,774.49066043933,1139.6976385326727,148.44,135.0,0.4046209777332129,4.98046875,0.027755909192063163,2.490234375,2.3365130590929786,0.013810679320049757,0.013810679320049757,94.42539222122721,200.2591684726995
33.189488559093476,39.871126933727695,0.9743238843682347,3.1535755152974576,184.77614393757665,690.4904692597318,-56.302759581561745,128.4733843560149,35.993067007130506,2308.355889313463,25.0,316906.83756089816,1267527.3502435926,89.64959664826613,89.57285087815183,0.5003122723090622,1.9881395232411596,0.03853246711722846,74.18801256605282,11.59330385995952,56.35672390096087,48.780901999520225,21.434032696758877,74.28000986290581,26.97731701488619,40.28119937839171,127.6,90.0,0.33751703506108977,4.98046875,0.019400846711502474,4.98046875,2.250635454672193,0.013810679320049757,0.013810679320049757,57.61812381185835,72.68999147119789
96.46501816264083,121.93627647214454,0.17320308877394816,2.6586369147518885,666.1391327014503,2053.306580004925,-302.6088530732701,363.53027962818027,148.64684123308888,34812.24351598846,25.0,21324881.816136148,85299427.26454459,89.94867060939153,89.95186634897252,0.5619709728027847,1.6912132601042602,0.10710609449904718,125.96762461364204,96.57864142485919,289.77052272513083,146.55060919431918,49.29429581990729,173.19617450237706,197.17718327962928,297.09805318484683,151.76,90.0,0.2882992826922769,1.66015625,0.022981337938172804,1.66015625,2.4377474439333753,0.013810679320049757,0.013810679320049757,115.86524236590576,45.13185071920844
251.34307859423183,300.7220317910021,0.5135875478799026,2.500603943004974,1554.0616557909893,5229.890662269933,-598.42208362085,955.6395721701394,436.30579629702083,67561.44576975374,25.0,89954040.1889346,359816060.7557384,89.97597104143551,89.97559283402792,0.5675856728313452,1.711124227312971,0.07511290995663411,322.80700024715827,82.61213028455691,738.1792865007199,425.8128936867312,96.35182265904132,500.4078531646986,357.4341808319275,531.4890862805183,152.72,149.765625,0.39939454632264254,2.490234375,0.023747290236890036,2.490234375,2.3784386035775613,0.013810679320049757,0.013810679320049757,42.71129956669117,48.02293309141199
462.7860755357894,564.3111647381568,0.27876376369959943,2.5845805604736714,3808.318430090387,7581.186234815083,-1340.0327099293186,2468.2857201610686,925.485493808008,48826.02805035845,25.0,116666613.56493142,466666354.25972575,89.98147187983957,89.9710730168411,0.5740461070303161,1.6825033730192354,0.08097342487391698,484.1142577882768,311.9715733803746,1599.4937406379622,1485.2441877352512,198.03255836469998,822.5967808995235,799.7468703189813,1302.4449030909125,112.64,90.0,0.2858668522788596,4.98046875,0.019306379864121596,4.98046875,2.263721732153156,0.013810679320049757,0.013810679320049757,99.0216106546924,121.14057089483393
65.88826881880019,82.25971016917717,0.09825401788031572,2.8257806382451403,548.8614728011395,1633.095730960421,-256.26484909079875,292.59662371034074,299.3428019006632,39721.338880263924,25.0,25617487.28145676,102469849.12582704,89.95334898120686,89.95494897426396,0.5829438768311532,1.6273166555366068,0.10962804097852669,79.21868393139457,70.30291835328204,219.54458912045575,151.4857664931145,34.02941131367061,109.77229456022792,131.72675347227346,253.57400043412645,162.16,135.0,0.4767468553398191,4.98046875,0.02819222641753785,1.66015625,2.3833817957206027,0.013810679320049757,0.013810679320049757,68.16091619350848,93.04176032374023
133.46233295576945,183.6190239695622,1.1151842120991682,5.308317826175023,1275.5211097203166,4242.723754856344,-499.4010132327807,776.120096487536,190.82962091925035,42561.1644766491,25.0,51034924.3342807,204139597.3371228,89.96985093151406,89.96555103920052,0.502511955707124,1.9435308710568429,0.09203727412297714,385.4982178618884,151.65828047402627,382.65633291609487,410.7177973299419,160.71565982476,227.04275753021636,227.04275753021636,477.04489503539844,155.8,135.0,0.4004543275815374,4.98046875,0.02958353841514844,1.2451171875,2.3417151243719476,0.013810679320049757,0.013810679320049757,163.50513849474405,73.6980883007021
135.39868074875315,163.243627032554,0.7916754974193606,3.019381961516816,859.0607987598557,3120.8900800045885,-285.9720201050125,573.0887786548433,182.55575362536808,28202.237002209004,25.0,15587812.115484532,62351148.46193812,89.94208166718117,89.94149104683835,0.5321196418537825,1.8356029552871855,0.07134859132932952,232.98391888328757,44.01225533153376,339.32901551014294,266.3088476155553,79.03359348590675,280.053820395713,156.34906537429373,233.66453726268077,153.0,149.765625,0.49135527839319215,4.98046875,0.027220121090554286,2.490234375,2.3503346063196977,0.013810679320049757,0.013810679320049757,151.69634972519293,58.403205149505354
235.18304848580675,288.0444468896383,0.4377482856250254,2.607468057338554,1539.2651696214275,4924.928327634728,-644.788349411236,894.4768202101916,384.68232820417825,66100.64393509155,25.0,82798391.84522922,331193467.3809169,89.97512461937482,89.97505600343665,0.5391175386485408,1.7887439392273807,0.08320828786595341,332.85435893649407,151.93709250453784,708.0619780258564,360.1880496914142,113.90562255198552,464.8580812256712,384.8162924053569,600.3134161523567,138.8,104.765625,0.47957577373512966,1.66015625,0.028080689325583164,1.66015625,2.331537371841149,0.013810679320049757,0.013810679320049757,113.01081387198545,53.20427720695852
137.49181317799483,168.38304577339179,0.6709255881830174,2.9370918987306633,1013.484587879045,3403.2634419213377,-337.61903431205354,675.8655535669915,241.77936219425044,92857.72653392247,25.0,128741801.75679225,514967107.027169,89.97861449096764,89.98032216561258,0.5344390022537965,1.8320818403498897,0.06409774613578413,219.69614780219518,56.77975608183238,400.32641221222275,360.80051328494,74.99785950304931,271.6138695515841,196.61601004853475,306.0723455394716,164.52,0.0,0.24914188843735469,4.98046875,0.03182340757069104,1.66015625,2.402834767435535,0.013810679320049757,0.013810679320049757,256.0,47.18664641050597
200.2957868555903,251.75208886134658,-0.3019352340645049,2.7954655516741354,1477.7747866074071,3678.2707843827025,-870.9764898277585,606.7982967796486,729.8746165861371,30482.147680846992,25.0,22312962.564437374,89251750.2577495,89.95482361672158,89.94490843173968,0.6203526552121936,1.504272880521961,0.12383588566296815,162.83812315975334,266.19851597575126,613.2765364420737,200.97737097860727,76.84428890358527,313.2882547607703,455.1546342750814,886.6648719644443,118.52,90.0,0.28571170439116395,4.98046875,0.020487053957196348,2.490234375,2.2414318315291055,0.013810679320049757,0.013810679320049757,93.20530008081624,119.86138139847526
98.69609592716938,121.92559337095577,0.31465460860786654,2.848315815234605,802.8653763992356,2619.5053529273086,-333.12659434641006,469.7387820528255,235.28997529615364,106766.56985794887,25.0,175468502.59702262,701873910.3880905,89.98151896267979,89.98312106546446,0.5728997596929726,1.6788806955569189,0.09204774941224513,128.00548263381492,85.60391525641192,333.18913120568266,256.91692044775533,49.77765333675262,171.81319054943646,176.6303828078318,324.35761206529116,165.24,135.0,0.3758040869991663,4.98046875,0.06948737387464728,0.62255859375,2.471778302750513,0.013810679320049757,0.013810679320049757,64.24135849324743,109.35778018774539
251.97435341603887,313.7678135623651,1.1714549854250527,3.504248262771856,1582.0836571984219,5763.797609594796,-465.8815340188788,1116.202123179543,282.03886915655033,68686.4773397385,25.0,111001955.82016593,444007723.2806637,89.97811285147797,89.97763072070107,0.4617308265053007,2.138053970771763,0.050440194780614525,692.9998016393774,111.84776721531382,379.7000777276211,436.6550893867644,170.86503497742945,635.9976301937656,221.49171200777903,338.56590264046224,174.24,0.0,0.3025220227217641,4.98046875,0.02142227015096091,2.490234375,2.345520095137225,0.013810679320049757,0.013810679320049757,92.30854335867262,136.4193311415978
40.46347264305012,49.58577975591738,0.33602811202565197,2.6690167931506954,275.7829682871351,896.1563704312533,-117.22574413132448,158.55722415581062,79.87189144185038,23466.927128306666,25.0,9416270.055737874,37664980.222951494,89.92160798407292,89.92619701631763,0.5499567821241765,1.7452618104823174,0.09145547489387806,53.49633237604977,34.94792406022802,126.86016541208211,68.39417613520952,20.95950558982227,74.46140143752646,70.04887394493231,111.96788512457684,166.48,135.0,0.4065338259855443,1.66015625,0.042239750571021625,1.2451171875,2.384105124075059,0.013810679320049757,0.013810679320049757,74.17559898134081,231.9101186783375
240.10261162837196,289.04665558676993,0.24838172163903857,2.4219881011269866,1480.8010355189144,4481.6322188856075,-708.0354677788043,772.7655677401101,404.0777118125226,33004.10857447421,25.0,39332412.79124254,157329551.16497016,89.96753132377346,89.96231144741213,0.5777487681482103,1.6655748124857355,0.08587945792065901,267.5957008761304,194.90813334485037,755.2085281146462,272.46739053548026,91.8096642021726,450.16351479775005,387.96987130595556,666.3604659835115,100.92,115.31249999999999,0.4677684778122966,1.66015625,0.02640216354133335,1.66015625,2.2909077980947887,0.013810679320049757,0.013810679320049757,27.707339310320712,168.16488730309612
450.70582385253357,556.0942027845273,0.3404713885547031,2.89572859235736,3688.044335548756,8219.391767264176,-1647.699366021651,2040.3449695271047,753.3506630451502,37106.78405928421,25.0,82412967.67140488,329651770.68561953,89.97815647130378,89.96929516688903,0.5861744194435804,1.6484485912056366,0.08537373413536854,593.3441930288468,295.7445446485311,1530.5383992527334,1091.6611233224314,213.90657146182775,744.9849557808488,833.4980198340189,1637.4916849836477,107.08,90.0,0.21155455049155683,4.98046875,0.02322402424730824,2.490234375,2.2486594870024903,0.013810679320049757,0.013810679320049757,213.7580535832974,83.56993210919032
135.4726050470741,169.05552334347414,-0.09255249362206378,2.790950786754019,1071.6751374041928,3048.9183072781943,-527.4816107086027,544.19352669559,365.4551989085281,47289.27129889428,25.0,36518568.43405406,146074173.73621625,89.96139969091963,89.9628677680047,0.6166952353288666,1.5172515613658881,0.12761149173228098,141.287913905755,176.99989506839913,444.7451820227398,270.0621346258564,57.870457419826494,222.90842858007204,291.4956373739405,520.8341167784378,155.0,135.0,0.4374668093684764,4.98046875,0.019523458739986954,2.490234375,2.3529032755439365,0.013810679320049757,0.013810679320049757,94.555898595916,89.53746291333736
368.6091690110687,495.8326135740558,1.3180786687441992,5.233996961795059,3277.3023895255797,11996.433378513586,-815.9714000147357,2461.330989510844,416.0477780388439,77538.45351558311,25.0,145961712.597976,583846750.391904,89.98141394347806,89.97911735597653,0.4927731190355669,2.012422605626,0.06063985766473325,982.8733274160973,143.46698636654148,1048.7367646481853,1455.1222609493575,347.39405328971134,747.2249448118322,537.477591882195,727.5611304746786,168.4,135.0,0.5338091456637724,4.98046875,0.021047294221997307,2.490234375,2.303608786428018,0.013810679320049757,0.013810679320049757,107.17689085169039,70.3245528986436
94.67343748406066,117.67920651721138,-0.06595136196549234,2.9475164013987336,838.3287258738187,2293.5975952642234,-417.88676900646243,420.44195686735634,252.9117809427058,47893.18015118297,25.0,37227808.742083676,148911134.9683347,89.96053229388603,89.96263601555803,0.6280023474599267,1.5006248966706188,0.11844168314627773,97.27235173648522,120.0056226625617,322.7565594614201,233.05538579292164,38.56312139019565,152.57582810903506,189.462292047483,414.1343905816664,164.44,90.0,0.3085605814447566,4.98046875,0.0360743369903919,1.66015625,2.3568592048325985,0.013810679320049757,0.013810679320049757,63.34199595485975,132.88457815379147
63.87479438878622,81.0019048458929,0.7556780853022966,3.6474662742538717,557.2949057192211,1952.575146637047,-171.51275505270155,385.78215066651956,111.41830275526823,41600.02476009322,25.0,27317908.341698542,109271533.36679417,89.9532035496631,89.95670834115076,0.5459286701834006,1.7934572684962877,0.07425993814401914,114.7866388479641,36.88195788396066,197.83969153032345,237.4076298363882,37.89605358890702,122.60487925822864,103.65685246377514,159.38634303569725,169.16,135.0,0.42915808279314266,4.98046875,0.028237711721749076,1.66015625,2.4018285639182713,0.013810679320049757,0.013810679320049757,70.89699292177595,236.1895889983712
30.821254486862152,38.18338192487983,0.3629514814216645,2.8355475336808795,260.64345658486445,832.3140938493559,-100.82059241246603,159.8228641723984,143.85032457142668,13015.913574290571,25.0,3197181.5269158,12788626.1076632,89.87240250347517,89.86610124162314,0.5832201170849735,1.6569252282097708,0.08553444111112112,40.20121606940399,21.81433822642342,100.3477307851728,94.35293128372092,14.596033568752404,54.735125882821535,54.213838969651796,96.95936584956956,153.56,135.0,0.5118802162490946,4.98046875,0.025645287621424075,2.490234375,2.347546150902704,0.013810679320049757,0.013810679320049757,90.60692246370337,59.118290520304285
88.19984146286397,110.24773968788632,0.9488266428418058,3.781984628174636,729.8725002043745,2691.134693782246,-205.12054162640234,524.7519585779722,130.7813027443288,65015.43814387233,25.0,73400569.82792142,293602179.3116857,89.97209317307707,89.97321988617094,0.533816144599375,1.849393015808742,0.05790191802886276,165.30091001469083,32.688634517964026,240.85792506744357,318.2244100891073,54.01056501512369,178.0888900498674,113.86011003188244,179.54863505027615,170.84,123.04687499999999,0.3876499964062187,4.98046875,0.0325382201675269,0.830078125,2.4548410595023227,0.013810679320049757,0.013810679320049757,84.44819231778196,27.76709860078799
57.898874745585545,71.76494797970776,0.4963105210925349,2.9910775712024242,493.71078899097074,1688.046330618321,-172.81484774264672,320.895941248324,123.75983104430293,84464.09696192446,25.0,104470825.75161356,417883203.0064542,89.9754179546133,89.97804748268979,0.559140289111698,1.7392813826608202,0.08015651720220077,83.49467978179572,33.60713635955469,190.0786537615237,192.54720770647853,31.597490495422164,104.66668726608577,97.75473622021222,164.89940352298424,180.88,135.0,0.33295898554230335,4.98046875,0.05239324391801054,0.45276988636363635,2.519275931102091,0.013810679320049757,0.013810679320049757,256.0,213.806881825748
224.3912170744609,274.68353603539947,0.11045285948916007,2.6647983014060106,1749.5877772910642,4862.880094193126,-765.4849427794271,984.1028345116371,401.2155502047667,39709.772656157314,25.0,49891126.25407841,199564405.01631364,89.970270965207,89.96564369242492,0.589165366457142,1.6252428997627668,0.09364415269286427,243.8435004200165,225.70589475226592,761.0706831216129,517.8779820781549,104.97526663746385,370.91260878570574,409.403539886109,755.8219197897397,128.44,90.0,0.44710524349685626,4.98046875,0.03094197187160422,1.66015625,2.28807522525339,0.013810679320049757,0.013810679320049757,68.84573151627201,40.69756803153903
335.38177396364676,436.05397785136154,0.2973957905422605,2.7414588751477327,2120.589512779805,6751.016444213293,-935.5331231441629,1185.0563896356418,469.78227164242696,103140.29833527099,25.0,187543575.53822124,750174202.152885,89.9826420266893,89.98337541313118,0.5456751509571182,1.7352399326045282,0.11622584783617199,626.2317023684393,426.439687513955,795.2210672924267,385.94729132592454,131.4765497923479,712.5180762940143,687.0710021406567,890.647595367518,169.52,135.0,0.3966937455245624,4.98046875,0.024892769980489927,2.490234375,2.325392391734877,0.013810679320049757,0.013810679320049757,60.594163870040006,60.13650420491144
373.3619177105876,469.29344956829095,0.6124814680833156,2.8850163258105956,2821.611284629877,8754.142072231965,-995.2580368668637,1826.3532477630133,506.2256176704715,110624.8323313893,25.0,230948298.38438687,923793093.5375475,89.98443100775941,89.98423570064274,0.5113274196839072,1.8954857363469837,0.08065617422371135,623.9092101239188,238.3810376505347,1058.1042317362035,908.5588336508204,220.08568020113057,784.4079371271057,581.2519246337547,908.5588336508204,177.16,90.0,0.4856614571348437,4.98046875,0.015863917191743376,4.98046875,2.375614042256164,0.013810679320049757,0.013810679320049757,129.142574979864,110.27483061629086
235.38054220141623,300.0613968920583,-0.0946367418937692,3.1978204730971367,1946.0193002171727,5083.742105566347,-1088.0168390338179,858.0024611833549,804.6750896561061,62026.231587398615,25.0,89773901.43173109,359095505.72692436,89.9774020913014,89.97452617062865,0.5820749043911899,1.6150041886870865,0.12056487832931946,273.9627802975557,331.455845694966,720.0271410803534,342.49939683822254,112.86911941259586,416.4481302464751,467.0446320521213,1074.2026537198792,126.28,135.0,0.4147856660652714,1.66015625,0.04343341274698847,1.66015625,2.308028849326218,0.013810679320049757,0.013810679320049757,36.371245305589056,65.60531583162187
671.3204862832571,838.0658226886985,-0.21860440272565304,2.6423924091046085,4433.77090070357,10419.759519970048,-2291.361072674548,2142.409828029022,1150.602599302176,45555.21749365217,25.0,89966359.31604879,359865337.2641952,89.97883057015353,89.97104603504452,0.6152901039300828,1.5123965637681387,0.12786226651318172,518.4130913232301,941.2399857997268,2106.0411778341954,780.3436785238277,203.9534614323643,1126.1778087787065,1525.2171898420283,2323.295951968671,101.76,0.0,0.33436856388724634,4.98046875,0.020376204551228846,4.98046875,2.2353299728213365,0.013810679320049757,0.013810679320049757,68.07995260445186,50.868872840007896
545.1872624692849,644.4501282154016,0.7607797071488523,2.430958768462688,2592.083901474346,9216.651356002292,-821.2170272552202,1770.8668742191257,648.6752819265546,70839.15703006997,25.0,139144952.18694428,556579708.7477771,89.98154682262111,89.97952923117899,0.5061709294052679,1.9592059463173417,0.029087026413360306,1204.614278889685,34.87973297512825,946.1106240381362,497.6801090830745,243.65588673858838,1207.911098087045,544.3376193096127,642.8368075656379,151.2,135.0,0.5066779542226719,4.98046875,0.014468977578530261,4.98046875,2.3208353229859293,0.013810679320049757,0.013810679320049757,80.88087696971628,58.067592544098154
202.392476965395,250.02768667818663,-0.0075161842162191055,2.7661880693276473,1790.2039152666605,4717.725369511009,-942.4252307301947,847.7786845364658,988.3789771005017,87385.2141427922,25.0,129916220.61156978,519664782.44627917,89.97955274679792,89.9794129589437,0.6083858630333913,1.5473299628032704,0.11737282678251147,203.37048956257763,220.82422881589412,680.2774878013306,436.8097553250652,82.34938010226642,336.5583360701321,404.58608485026525,934.4864437691967,164.96,179.296875,0.5622287239371839,4.98046875,0.017907082985060507,4.98046875,2.371323821350164,0.013810679320049757,0.013810679320049757,179.86706879400748,179.91924433886118
326.8511091861201,409.6498646551071,0.2824898292722489,2.7714095380389066,2417.6871576022922,7607.277375335337,-1048.2412763705556,1369.4458812317368,447.9126653169126,117034.93707475111,25.0,237277931.10134926,949111624.405397,89.98421427957409,89.98491973598813,0.5529478325018587,1.7369359547944658,0.09518347448409148,451.85224889306164,268.74381129276713,1051.6939135569967,628.5986609765964,188.57959829297874,570.574169194141,638.2694096070051,1029.9347291385764,182.08,90.0,0.24596417367165865,4.98046875,0.024777910991733633,2.490234375,2.347494381678078,0.013810679320049757,0.013810679320049757,53.42581400052357,133.64423559208538
61.19768776936748,85.15133479690864,1.8177717610571482,6.204458556007108,516.516686984012,1815.8226431753592,-117.54647879781149,398.9702081862006,52.050390039386784,1998.969733234549,25.0,1276250.563140608,5104902.252562432,89.82774123097349,89.69067076587223,0.43334968218531295,2.3113267155837143,0.03659747886277358,205.88128654646968,20.685530534035827,108.46850426664253,202.47454129773277,80.57660316950589,142.5586056075873,55.78380219427329,90.90693690918611,155.8,0.0,0.37554027545454577,4.98046875,0.019271393456383838,4.98046875,2.1670122920809654,0.013810679320049757,0.013810679320049757,95.67752914758678,142.5322255192254
140.69498082109385,179.174244754979,0.23866608912041967,2.895615086854771,1061.4370309726378,3399.8146648277702,-427.3961000459383,634.0409309266995,189.8826970410498,37988.551806603085,25.0,26717014.517680123,106867958.0707205,89.95455509699426,89.95383365011948,0.5793996565599484,1.6358724224978765,0.11114154732973928,190.0985181146063,179.6959613938441,403.3460717696023,324.79973147762723,59.44047373446767,263.23638368121414,297.2023686723386,413.96044207932874,173.72,135.0,0.4232951237064404,4.98046875,0.024292663641071393,2.490234375,2.3176851601148396,0.013810679320049757,0.013810679320049757,64.54256229075395,41.59326868617084
278.8926082516897,349.9822263935307,0.5908464402439092,2.7985408277561112,1826.0017825260352,5917.51299426541,-766.8962005002259,1059.1055820258093,370.679802212451,32567.57645841446,25.0,46724361.3123596,186897345.2494384,89.97004673883947,89.96481120809274,0.5097314380157152,1.893725229477416,0.08618505971960251,499.43273367833837,189.03403167263966,757.7907397483045,372.50436363531117,153.38414973218687,587.9725739733834,467.45645632666503,712.1406951851537,122.64,135.0,0.38563023302783817,2.490234375,0.02686296635798156,2.490234375,2.2634189732240033,0.013810679320049757,0.013810679320049757,100.34791774070135,38.188165861533186
459.437577612004,555.7827522904795,0.6799766281482771,2.7576734755173646,2763.9707561376354,9833.285902063843,-951.797597793937,1812.173158343698,704.018420365522,103810.19227717938,25.0,195007529.03886965,780030016.1554787,89.98340723589706,89.98378724997482,0.5439903886252148,1.812499523528511,0.05334884530464094,689.224220995622,117.55850214900387,1340.525816726753,790.4956362553637,226.64560200328606,901.054466500869,613.601507862555,845.7750513781164,150.68,135.0,0.5983797376648178,4.98046875,0.019022333083598405,4.98046875,2.32626296865959,0.013810679320049757,0.013810679320049757,82.21886021166358,62.383536922912164
384.32623355233403,469.6397780541319,-0.024825498382242094,2.4512508984107138,2666.919360648392,7872.627917890528,-1182.5140887045045,1484.4052719438873,603.0611440187071,104259.51652382567,25.0,192544422.6736562,770177590.6946248,89.98300282044595,89.9833556187111,0.6320844011190629,1.5060763025197959,0.0973609604515291,363.2259604592753,351.00360491194436,1253.4520995047437,741.403582260253,144.01364547501316,570.7207431787558,816.0773243584079,1210.78138973437,164.0,135.0,0.4515777839080749,4.98046875,0.026751191774046564,2.490234375,2.332652969541252,0.013810679320049757,0.013810679320049757,137.5123199268903,52.32280490275989
177.43610273363754,242.69015508502375,0.7401022032846191,3.8490680788130724,1351.673025227532,4541.7501776149265,-542.6706430998015,809.0023821277306,236.12628099510525,29950.463611507483,25.0,19834487.23849029,79337848.95396116,89.94748298265021,89.94656732574354,0.4669413970095872,2.0594457653959717,0.10716458054514705,461.6974683477736,266.85106874053554,439.2937331989478,289.258027398692,175.71749327957912,370.35840891234375,364.9517168114337,516.3390956369172,176.16,0.0,0.23774020984331357,4.98046875,0.020994976358407233,4.98046875,2.305146526358695,0.013810679320049757,0.013810679320049757,90.1622842687583,113.52770263193646
142.65655389424882,181.8509816203387,1.0500207329361686,3.58249996532161,955.6095004216515,3238.8099953205174,-336.5578845030447,619.0516159186068,179.2606053077602,25182.742753559283,25.0,14990175.208041042,59960600.832164176,89.94204675492401,89.93598568571643,0.44275202042913625,2.212396053216522,0.06419992628780107,337.3791915170346,58.295053105988266,344.01942015179446,208.32287109192004,129.96289205734456,332.55210614673473,168.18727207421068,284.77163112565216,162.72,90.0,0.554764508906906,4.98046875,0.017799241507825973,4.98046875,2.3230033835077535,0.013810679320049757,0.013810679320049757,99.45967230538386,108.03879827249676
76.7125924465287,101.18166965090667,1.565014565339089,5.290238304170545,635.1524774228185,2254.1120258468686,-128.9176362545565,506.23484116826194,76.28496007492903,19109.63526772991,25.0,9459792.391141802,37839069.56456721,89.92485869144639,89.91687693708678,0.4461907354952611,2.243746191133176,0.031582999220280156,211.02388898974348,12.058989542621761,139.73354503302005,279.4670900660401,81.29951711012075,180.38330358808048,64.78555269712747,94.00256665857712,192.36,90.0,0.42242531808568967,4.98046875,0.021397858376546057,2.490234375,2.319930330369284,0.013810679320049757,0.013810679320049757,134.97827575487304,72.48107311031745
363.8411116933938,458.416183232064,0.7951738699873823,3.4122744861840455,2596.315386540964,9439.776718504034,-804.6184027014833,1791.6969838394807,443.715376109462,90020.14584524267,25.0,146681119.1543711,586724376.6174845,89.98053072325786,89.98086160144098,0.501471315259506,1.9409390113014866,0.07972865833189514,688.3555539945297,145.28119534007902,999.581423818271,877.5546006508459,295.97995406567,711.3904159122241,540.0336004005204,711.3904159122241,169.36,135.0,0.3899766841060798,4.98046875,0.030801000000462774,2.490234375,2.327964256153862,0.013810679320049757,0.013810679320049757,56.34513330945684,56.21966531137451
5.2246910310036725,7.6015348799029585,2.3156937838449374,11.779973834532935,79.98835231905977,319.18719727323696,-11.860390669950904,68.12796164910887,7.508880659076439,9618.198475903566,25.0,1810723.9918490103,7242795.967396041,89.7782320461053,89.81312273195593,0.5666051952810307,1.7817938741317791,0.0521662828835572,15.410962828297045,2.203979070732878,13.19807813264486,54.712032986236885,5.439207957696066,9.598602278287172,6.719021594801021,10.238509096839651,267.04,0.0,0.4821515297328859,4.98046875,0.047728257879057115,0.5533854166666666,2.5914714563099768,0.013810679320049757,0.013810679320049757,19.047529726804473,19.265129906246564
177.81063607698255,219.20916165055348,0.43955621947830387,2.5247349557109318,1159.146618799738,3842.9787634792146,-457.2813476928892,701.8652711068489,265.4474052711585,66195.92176457535,25.0,74722280.138893,298889020.555572,89.97247792925465,89.9734931507549,0.5473562922823565,1.7664867245538634,0.07940465176023377,239.49318700104774,83.91864341813005,539.0031777418781,301.378120887932,76.50367684078276,357.01715859031924,294.42324117513346,424.2476624807041,161.92,135.0,0.4437514235607496,4.98046875,0.03332132842515497,2.490234375,2.354524820779874,0.013810679320049757,0.013810679320049757,47.81205576856471,83.02949521198686
303.26834977531007,392.0195293957763,0.2874876436905861,3.169605212856873,2147.509962842481,6743.1114928576135,-974.7612208975396,1172.7487419449412,453.43342657754374,35602.80329901913,25.0,37771003.84368784,151083915.37475136,89.96566121879322,89.96227134583431,0.5431351169481863,1.7474880399427377,0.11406617198007511,530.5514129218242,507.42440812819734,783.8411364375055,450.97709219692103,154.6207173246587,622.7778892243193,601.3027895958946,919.1342640965818,127.72,90.0,0.41273231440731245,4.98046875,0.022751168896921758,2.490234375,2.245241741035006,0.013810679320049757,0.013810679320049757,77.78160811378939,64.19432409694235
